disc_number,duration_ms,explicit,track_number,track_popularity,track_id,track_name,audio_features.danceability,audio_features.energy,audio_features.key,audio_features.loudness,audio_features.mode,audio_features.speechiness,audio_features.acousticness,audio_features.instrumentalness,audio_features.liveness,audio_features.valence,audio_features.tempo,audio_features.id,audio_features.time_signature,artist_id,artist_name,artist_popularity,album_id,album_name,album_release_date,album_total_tracks
1,190893,False,10,53,7CVTowKpGPA2MsIbkTl2oc,illicit affairs,0.529,0.304,10.0,-10.567,1,0.0356,0.862,0,0.108,0.44,119.58,7CVTowKpGPA2MsIbkTl2oc,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
1,252880,False,11,53,4WHIqhrbdva5vQSrCuet3l,invisible string,0.651,0.459,4.0,-11.128,0,0.0507,0.859,6.63e-05,0.105,0.454,83.455,4WHIqhrbdva5vQSrCuet3l,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
1,237266,True,12,51,7klXN6RCN5Rj0VeYO5gBzU,mad woman,0.593,0.7,3.0,-9.016,1,0.0492,0.67,6.77e-06,0.116,0.451,141.898,7klXN6RCN5Rj0VeYO5gBzU,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
1,289746,False,13,50,5MFjHn1qfR9AsWuyzJLk1z,epiphany,0.317,0.254,1.0,-13.679,1,0.0286,0.727,0.000326,0.0867,0.103,93.933,5MFjHn1qfR9AsWuyzJLk1z,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
1,294520,True,14,52,2jhfs6moEAK13eLM6xim4l,betty,0.595,0.376,0.0,-8.767,1,0.0256,0.589,0,0.0989,0.476,95.946,2jhfs6moEAK13eLM6xim4l,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
1,234000,True,15,50,0O9i6jhscByEJs1ipy5hu4,peace,0.644,0.284,5.0,-12.879,1,0.0821,0.916,1.5e-05,0.0909,0.328,150.072,0O9i6jhscByEJs1ipy5hu4,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
1,220040,False,16,50,4XCYmu7QLySdIahgBALKJK,hoax,0.676,0.178,8.0,-15.01,1,0.0394,0.964,7.9e-06,0.135,0.404,118.84,4XCYmu7QLySdIahgBALKJK,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
1,211813,False,17,51,0zEprKYeuGOIZoHyu6O1E2,the lakes - bonus track,0.313,0.258,2.0,-11.532,1,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,0zEprKYeuGOIZoHyu6O1E2,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,219893,True,1,60,08J4bMHbILkwSIhbtrcvjN,the 1 - the long pond studio sessions,0.708,0.25,0.0,-10.731,1,0.0361,0.898,0.026,0.102,0.156,139.803,08J4bMHbILkwSIhbtrcvjN,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,230680,False,2,62,3EPgWM1zfTSzEc0z4AwWTM,cardigan - the long pond studio sessions,0.395,0.234,0.0,-9.704,0,0.0382,0.88,0,0.107,0.247,86.478,3EPgWM1zfTSzEc0z4AwWTM,3.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,232346,False,3,58,28tIMaewZuGR8urkvFhQyA,the last great american dynasty - the long pond studio sessions,0.64,0.618,7.0,-11.715,1,0.0379,0.743,0.004,0.0574,0.614,147.948,28tIMaewZuGR8urkvFhQyA,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,279893,False,4,60,7N015NTIWGjQDddHUdHPoO,exile (feat. Bon Iver) - the long pond studio sessions,0.359,0.305,6.0,-10.295,1,0.0306,0.848,6.74e-05,0.111,0.108,151.956,7N015NTIWGjQDddHUdHPoO,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,295173,False,5,62,5mdNyCS7ttVcAyVYOIFEjs,my tears ricochet - the long pond studio sessions,0.531,0.172,0.0,-12.34,1,0.0351,0.946,1.01e-05,0.0615,0.168,129.007,5mdNyCS7ttVcAyVYOIFEjs,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,237373,False,6,60,2yceD2hx5HhOLgkm1CITCi,mirrorball - the long pond studio sessions,0.509,0.386,2.0,-8.434,1,0.0272,0.78,3.45e-05,0.118,0.109,109.993,2yceD2hx5HhOLgkm1CITCi,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,208986,False,7,58,4cOWq0cVsKjxaQpRMbDoH1,seven - the long pond studio sessions,0.694,0.449,4.0,-11.49,1,0.0301,0.914,0.000126,0.1,0.363,94.963,4cOWq0cVsKjxaQpRMbDoH1,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,260000,False,8,60,4MGexoZc12lqE0hYkq9YYx,august - the long pond studio sessions,0.554,0.663,5.0,-8.961,1,0.0324,0.5,4.77e-05,0.791,0.545,89.977,4MGexoZc12lqE0hYkq9YYx,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,209293,False,9,61,1gaLZjPrDnHQWJds2Jg4KT,this is me trying - the long pond studio sessions,0.435,0.332,9.0,-11.611,1,0.031,0.928,0.000898,0.0867,0.157,68.097,1gaLZjPrDnHQWJds2Jg4KT,3.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,183720,False,10,60,560uQyz3p5G9WdnMX39xc6,illicit affairs - the long pond studio sessions,0.489,0.235,10.0,-10.274,1,0.0356,0.883,0,0.113,0.435,117.699,560uQyz3p5G9WdnMX39xc6,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,257359,False,11,58,5KByGq0JijSSDcy0qzuINs,invisible string - the long pond studio sessions,0.59,0.282,7.0,-10.542,1,0.0281,0.942,4.85e-06,0.11,0.351,83.438,5KByGq0JijSSDcy0qzuINs,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,238333,True,12,57,04xrhDrQ2WOW8GLwu7kbc0,mad woman - the long pond studio sessions,0.663,0.465,3.0,-10.463,1,0.0408,0.887,0.000168,0.109,0.346,141.834,04xrhDrQ2WOW8GLwu7kbc0,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,274880,False,13,56,4yyKppX85ZkmlGOC2toBZA,epiphany - the long pond studio sessions,0.524,0.2,1.0,-13.004,1,0.0274,0.916,0.000392,0.068,0.113,93.87,4yyKppX85ZkmlGOC2toBZA,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,290040,True,14,58,1mh5dObNoOvCfHmXnhvDEK,betty - the long pond studio sessions,0.538,0.316,9.0,-9.5,0,0.0299,0.841,0,0.119,0.518,95.68,1mh5dObNoOvCfHmXnhvDEK,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,214373,True,15,57,4YHHz3VIXgNDGdoL9xC1tx,peace - the long pond studio sessions,0.619,0.344,5.0,-11.472,1,0.0647,0.93,7.61e-05,0.0734,0.513,149.897,4YHHz3VIXgNDGdoL9xC1tx,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,221800,False,16,58,0QTBsdoJhamY3Aid3fOsOd,hoax - the long pond studio sessions,0.682,0.155,8.0,-13.083,1,0.0394,0.962,0,0.18,0.483,118.832,0QTBsdoJhamY3Aid3fOsOd,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
2,199733,False,17,59,6mqyTq948oap5AkyTsd6XF,the lakes - the long pond studio sessions,0.606,0.221,2.0,-11.767,1,0.0468,0.794,0,0.0888,0.112,89.844,6mqyTq948oap5AkyTsd6XF,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34
1,210240,True,1,74,4pfrrhvplbJZAIsfosGWQP,the 1,0.78,0.361,0.0,-6.942,1,0.048,0.75,7.14e-06,0.108,0.163,139.902,4pfrrhvplbJZAIsfosGWQP,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,239560,False,2,75,0KRYCBwIpWYFNrXOmXbyUh,cardigan,0.612,0.58,0.0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,0KRYCBwIpWYFNrXOmXbyUh,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,231000,True,3,73,2olxzvoFI9IpxqFeUv7WOX,the last great american dynasty,0.688,0.653,7.0,-8.558,1,0.0403,0.481,0.00414,0.106,0.701,147.991,2olxzvoFI9IpxqFeUv7WOX,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,285640,False,4,74,5S4aYQAJOwJMAamANWlICO,exile (feat. Bon Iver),0.31,0.374,6.0,-8.464,1,0.0275,0.761,2.46e-05,0.11,0.16,75.938,5S4aYQAJOwJMAamANWlICO,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,255893,False,5,74,5P2bHCDM2tsgIaYWsZMhu5,my tears ricochet,0.456,0.265,0.0,-10.663,1,0.0328,0.814,0,0.0679,0.112,129.947,5P2bHCDM2tsgIaYWsZMhu5,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,208973,False,6,73,2I8YAEA1VmCuP1wkJHMpTw,mirrorball,0.549,0.417,7.0,-10.064,1,0.035,0.686,1.9e-06,0.0604,0.347,110.137,2I8YAEA1VmCuP1wkJHMpTw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,208906,No,7,72,76mOLcXOjOEhyY4mMF1l3r,seven,0.602,0.494,4.0,-10.813,1,0.0277,0.888,2.59e-05,0.0902,0.374,94.955,76mOLcXOjOEhyY4mMF1l3r,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,261920,False,8,74,6nK2pIKFcRc5frrZKHgsiT,august,0.387,0.634,5.0,-9.222,1,0.0363,0.553,6.93e-05,0.0931,0.42,89.567,6nK2pIKFcRc5frrZKHgsiT,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,195106,False,9,73,7cm50Lw03k6VvRauJtkyTj,this is me trying,0.511,0.478,9.0,-9.837,1,0.0322,0.312,2.3e-05,0.147,0.408,135.882,7cm50Lw03k6VvRauJtkyTj,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,190893,False,10,73,6DrLROM5MG9bxWHeEG5elq,illicit affairs,0.529,0.304,10.0,-10.567,1,0.0356,0.862,0,0.108,0.44,119.58,6DrLROM5MG9bxWHeEG5elq,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,252880,False,11,72,2ehRU518I0hYqMGQnk4lDY,invisible string,0.651,0.459,4.0,-11.128,0,0.0507,0.859,6.63e-05,0.105,0.454,83.455,2ehRU518I0hYqMGQnk4lDY,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,237266,True,12,70,0RP1kqoSPkVXsKiQNhMKzV,mad woman,0.593,0.7,3.0,-9.016,1,0.0492,0.67,6.77e-06,0.116,0.451,141.898,0RP1kqoSPkVXsKiQNhMKzV,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,289746,False,13,69,1EXa37LpSvi3OQ9UYQ28rD,epiphany,0.317,0.254,1.0,-13.679,1,0.0286,0.727,0.000326,0.0867,0.103,93.933,1EXa37LpSvi3OQ9UYQ28rD,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,294520,True,14,71,3IhtE4fkytdrtEfV34UzkD,betty,0.595,0.376,0.0,-8.767,1,0.0256,0.589,0,0.0989,0.476,95.946,3IhtE4fkytdrtEfV34UzkD,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,234000,True,15,70,6JlI8Ay77m4nJvZTHvfT1J,peace,0.644,0.284,5.0,-12.879,1,0.0821,0.916,1.5e-05,0.0909,0.328,150.072,6JlI8Ay77m4nJvZTHvfT1J,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,220040,False,16,69,0YeDG5HnKnG7jpArkzsSPa,hoax,0.676,0.178,8.0,-15.01,1,0.0394,0.964,7.9e-06,0.135,0.404,118.84,0YeDG5HnKnG7jpArkzsSPa,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,211813,False,17,73,0eFQWVz0qIxDOvhLpZ40P7,the lakes - bonus track,0.313,0.258,2.0,-11.532,1,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,0eFQWVz0qIxDOvhLpZ40P7,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,17
1,232106,False,1,60,2Fn01AIMyHbha2ceNQeOqw,Tim McGraw,0.58,0.491,0.0,-6.462,1,0.0251,0.575,0,0.121,0.425,76.009,2Fn01AIMyHbha2ceNQeOqw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,239560,False,2,90,4R2kfaDFhslZEMJqAFNpdd,cardigan,0.613,0.581,0.0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,4R2kfaDFhslZEMJqAFNpdd,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,230999,True,3,78,2Eeur20xVqfUoM3Q7EFPFt,the last great american dynasty,0.686,0.662,7.0,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,2Eeur20xVqfUoM3Q7EFPFt,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,285634,False,4,83,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),0.298,0.38,6.0,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,4pvb0WLRcMtbPGmtejJJ6y,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,255893,False,5,82,1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,0.456,0.263,0.0,-10.63,1,0.0332,0.806,0,0.0749,0.111,129.86,1MgV7FIyNxIG7WzMRJV5HC,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,208977,False,6,81,0ZNU020wNYvgW84iljPkPP,mirrorball,0.553,0.413,2.0,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,0ZNU020wNYvgW84iljPkPP,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,208906,False,7,77,6KJqZcs9XDgVck7Lg9QOTC,seven,0.596,0.488,4.0,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.926,6KJqZcs9XDgVck7Lg9QOTC,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,261922,False,8,91,3hUxzQpSfdDqwM3ZTFQY0K,august,0.532,0.623,5.0,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,3hUxzQpSfdDqwM3ZTFQY0K,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,195097,False,9,80,7kt9e9LFSpN1zQtYEl19o1,this is me trying,0.515,0.476,9.0,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,7kt9e9LFSpN1zQtYEl19o1,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,190898,False,10,81,2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,0.559,0.31,10.0,-10.445,1,0.0338,0.881,0,0.106,0.46,119.845,2NmsngXHeC1GQ9wWrzhOMf,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,252880,False,11,79,6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,0.653,0.452,4.0,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,6VsvKPJ4xjVNKpI8VVZ3SV,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,237258,True,12,72,2QDyYdZyhlP2fp79KZX8Bi,mad woman,0.592,0.699,3.0,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,2QDyYdZyhlP2fp79KZX8Bi,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,289749,False,13,70,08fa9LFcFBTcilB3iq2e2A,epiphany,0.354,0.267,1.0,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219,08fa9LFcFBTcilB3iq2e2A,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,294521,True,14,78,5kI4eCXXzyuIUXjQra0Cxi,betty,0.593,0.377,0.0,-8.761,1,0.0253,0.6,0,0.0976,0.502,95.939,5kI4eCXXzyuIUXjQra0Cxi,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,234000,True,15,72,7MbT4I8qGntX4fMdqMQgke,peace,0.647,0.272,5.0,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,7MbT4I8qGntX4fMdqMQgke,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,220042,False,16,72,6MWoRt97mnSTXZhu3ggi9C,hoax,0.662,0.181,8.0,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,6MWoRt97mnSTXZhu3ggi9C,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,16
1,170640,False,1,77,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,0.664,0.316,5.0,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,43rA71bccXFGD4C8GOpIlN,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,178426,False,2,99,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,0.552,0.702,9.0,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,1BxfuPKGuaTgP7aM0Bbdwr,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,221306,False,3,92,1dGr1c8CrMLDpV6mPbImSI,Lover,0.359,0.543,7.0,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,1dGr1c8CrMLDpV6mPbImSI,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,190360,False,4,86,3RauEVgRgj1IuWdJ9fDs70,The Man,0.777,0.658,0.0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,3RauEVgRgj1IuWdJ9fDs70,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,211240,False,5,82,3pHkh7d0lzM2AldUtz2x37,The Archer,0.292,0.574,0.0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,3pHkh7d0lzM2AldUtz2x37,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,173386,False,6,78,2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,0.897,0.366,0.0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,2YWtcWi3a83pdEg3Gif4Pd,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,234146,False,7,83,214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,0.662,0.747,11.0,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088,214nt20w5wOxJnY462klLw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,222400,False,8,86,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,0.811,0.719,9.0,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,4y5bvROuBDPr5fuwXbIBZR,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,287266,False,9,81,12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,0.824,0.624,0.0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,12M5uqx0ZuwkpLp5rJim1a,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,198533,False,10,79,2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,0.712,0.732,4.0,-6.754,1,0.0629,0.454,0,0.319,0.313,94.071,2dgFqt3w9xIQRjhPtwNk3D,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,190240,False,11,80,1LLXZFeAHK9R4xUramtUKw,London Boy,0.695,0.71,1.0,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,1LLXZFeAHK9R4xUramtUKw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,201586,False,12,72,4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),0.433,0.182,0.0,-12.566,1,0.0641,0.907,0,0.123,0.421,207.476,4AYtqFyFbX0Xkc2wtcygTr,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,200306,False,13,78,5hQSXkFgbxjZo9uCwd11so,False God,0.739,0.32,11.0,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,5hQSXkFgbxjZo9uCwd11so,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,171360,False,14,84,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,0.771,0.671,2.0,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,6RRNNciQGZEXnqk8SQ9yv5,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,223293,False,15,82,1SymEzIT3H8UZfibCs3TYi,Afterglow,0.756,0.449,9.0,-8.746,1,0.0344,0.13,0,0.114,0.399,111.011,1SymEzIT3H8UZfibCs3TYi,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,193000,False,16,80,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),0.61,0.83,0.0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,2Rk4JlNc2TPmZe2af99d45,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
